CustomerID,Recency_Days,Frequency_Orders,Monetary_Avg_Order_Value,Tenure_Days,Customer_Age,Acquisition_Channel,Country,Membership_Tier,Returns_Rate,Churn_Status,Future_1Year_CLV
CUST-10308,72,2,141.47,167,66,Organic Search,Germany,Gold,0.156,0,1020.02
CUST-10309,15,15,121.05,76,36,Google Ads,United States,Standard,0.096,0,3310.83
CUST-10310,27,8,64.38,208,45,Paid Social,France,Silver,0.234,0,1344.68
CUST-10311,4,19,81.91,108,34,Email Referral,United Kingdom,Standard,0.191,0,2733.5
CUST-10312,2,13,63.96,19,62,Email Referral,United Kingdom,Standard,0.134,0,1560.87
CUST-10313,148,5,182.14,167,19,Email Referral,Australia,Standard,0.044,1,330.4
CUST-10314,82,7,80.24,154,19,Paid Social,United Kingdom,Bronze,0.127,0,1252.13
CUST-10315,54,3,166.37,198,41,Email Referral,United Kingdom,Silver,0.179,0,1329.43
CUST-10316,24,20,134.89,117,44,Organic Search,United Kingdom,Bronze,0.095,0,5862.36
CUST-10317,9,7,122.6,28,21,Email Referral,United Kingdom,Bronze,0.221,0,1867.04
CUST-10318,8,12,57.26,68,65,Organic Search,United Kingdom,Standard,0.208,0,1133.16
CUST-10319,13,6,134.05,46,53,Paid Social,France,Standard,0.361,0,1431.99
CUST-10320,36,9,157.33,585,37,Paid Social,France,Silver,0.164,0,3810.91
CUST-10321,57,12,182.82,139,29,Email Referral,United Kingdom,Standard,0.014,0,3969.37
CUST-10322,49,6,63.48,66,45,Email Referral,Australia,Standard,0.105,0,701.51
CUST-10323,15,22,108.51,224,46,Email Referral,France,Silver,0.026,0,6433.24
CUST-10324,140,11,207.97,202,69,Organic Search,France,Platinum,0.142,1,3237.54
CUST-10325,61,7,196.31,226,63,Paid Social,Germany,Standard,0.361,1,642.43
CUST-10326,37,9,118.51,81,50,Organic Search,Germany,Bronze,0.099,0,2347.39
CUST-10327,43,10,56.14,802,66,Paid Social,United Kingdom,Standard,0.299,0,1027.06
CUST-10328,25,22,188.19,672,35,Email Referral,United States,Standard,0.181,0,7441.35
CUST-10329,13,7,124.13,220,29,Organic Search,Indonesia,Silver,0.11,0,2327.54
CUST-10330,20,1,71.64,256,27,Paid Social,United Kingdom,Bronze,0.061,0,108.86
CUST-10331,64,1,110.62,178,41,Google Ads,United States,Standard,0.064,1,62.2
CUST-10332,1,18,57.08,605,64,Email Referral,Germany,Gold,0.059,0,3893.31
CUST-10333,6,8,187.58,120,34,Email Referral,United Kingdom,Bronze,0.075,0,3283.19
CUST-10334,3,11,40.74,67,60,Google Ads,Indonesia,Silver,0.106,0,1178.83
CUST-10335,2,4,215.6,39,49,Paid Social,United Kingdom,Standard,0.147,0,1558.28
CUST-10336,88,7,143.97,145,42,Google Ads,United Kingdom,Standard,0.058,0,1748.22
CUST-10337,55,7,57.7,222,69,Organic Search,Indonesia,Bronze,0.113,0,855.45
CUST-10338,29,19,104.88,94,24,Organic Search,Germany,Standard,0.023,0,3558.81
CUST-10339,5,11,98.42,211,37,Paid Social,Germany,Standard,0.3,0,2001.6
CUST-10340,31,17,74.75,132,46,Organic Search,France,Bronze,0.346,0,2830.14
CUST-10341,29,21,136.64,436,36,Paid Social,United Kingdom,Standard,0.056,0,5106.17
CUST-10342,9,8,263.13,171,28,Organic Search,United Kingdom,Standard,0.079,0,3834.46
CUST-10343,26,28,78.84,216,50,Direct,Australia,Bronze,0.345,0,4802.27
CUST-10344,23,10,129.66,184,67,Google Ads,United Kingdom,Silver,0.154,0,3473.37
CUST-10345,44,6,125.12,449,32,Direct,Germany,Bronze,0.111,0,1583.97
CUST-10346,46,7,135.87,72,48,Google Ads,United Kingdom,Gold,0.05,0,3556.9
CUST-10347,3,17,24.16,30,30,Direct,Indonesia,Platinum,0.243,0,2346.88
CUST-10348,22,4,223.63,254,65,Paid Social,Australia,Gold,0.309,0,3363.35
CUST-10349,45,4,379.21,322,36,Paid Social,United Kingdom,Silver,0.068,1,1016.22
CUST-10350,32,17,123.66,149,23,Organic Search,France,Bronze,0.338,0,4515.3
CUST-10351,88,3,180.35,181,45,Email Referral,United States,Standard,0.322,0,1014.19
CUST-10352,49,8,154.24,122,39,Google Ads,United States,Bronze,0.069,0,2690.71
CUST-10353,9,3,62.57,72,45,Paid Social,Germany,Bronze,0.095,0,396.79
CUST-10354,4,13,118.39,456,33,Organic Search,United Kingdom,Standard,0.106,0,2743.35
CUST-10355,47,7,82.56,124,67,Paid Social,United Kingdom,Standard,0.597,0,1011.95
CUST-10356,2,3,112.01,204,50,Organic Search,United States,Bronze,0.163,0,747.76
CUST-10357,40,6,127.29,333,67,Email Referral,Australia,Gold,0.213,0,2889.75
CUST-10358,127,12,132.33,145,58,Paid Social,Germany,Standard,0.067,0,2868.27
CUST-10359,39,1,78.52,60,62,Google Ads,United Kingdom,Standard,0.135,0,184.26
CUST-10360,23,8,132.6,110,65,Direct,United Kingdom,Bronze,0.255,0,2288.61
CUST-10361,47,6,114.36,276,68,Organic Search,Indonesia,Standard,0.098,1,377.28
CUST-10362,28,9,214.5,97,43,Direct,Germany,Silver,0.461,0,5112.23
CUST-10363,36,18,175.87,51,40,Direct,France,Bronze,0.104,0,6772.07
CUST-10364,128,9,194.25,204,18,Email Referral,France,Standard,0.012,1,877.22
CUST-10365,22,21,201.74,54,46,Google Ads,Indonesia,Silver,0.242,0,11418.77
CUST-10366,147,4,70.38,206,25,Organic Search,United Kingdom,Standard,0.037,1,141.5
CUST-10367,107,19,171.77,194,59,Direct,Germany,Silver,0.111,0,8874.46
CUST-10368,10,12,68.53,49,56,Paid Social,Indonesia,Standard,0.418,0,1497.41
CUST-10369,4,7,246.19,239,20,Direct,Germany,Standard,0.351,0,3147.64
CUST-10370,5,2,170.01,73,30,Paid Social,United Kingdom,Standard,0.154,0,642.82
CUST-10371,1,6,65.76,210,37,Google Ads,United Kingdom,Silver,0.115,0,1114.46
CUST-10372,5,8,135.03,184,60,Paid Social,United Kingdom,Silver,0.213,0,2941.3
CUST-10373,52,5,75.8,477,69,Paid Social,Australia,Silver,0.089,0,1059.86
CUST-10374,4,24,94.54,35,22,Direct,United Kingdom,Bronze,0.514,0,4871.96
CUST-10375,18,4,146.99,76,62,Email Referral,Indonesia,Silver,0.172,0,1613.65
CUST-10376,84,17,87.79,459,29,Google Ads,United Kingdom,Standard,0.29,0,2684.35
CUST-10377,2,5,106.65,327,65,Paid Social,United Kingdom,Bronze,0.299,0,1147.47
CUST-10378,76,14,204.11,129,34,Direct,Indonesia,Standard,0.185,0,5059.61
CUST-10379,15,4,112.15,50,31,Email Referral,Indonesia,Gold,0.068,0,1674.63
CUST-10380,6,2,71.02,370,43,Organic Search,United Kingdom,Bronze,0.013,0,300.09
CUST-10381,54,7,37.3,104,47,Google Ads,United Kingdom,Gold,0.112,0,1064.74
CUST-10382,45,13,176.62,428,59,Organic Search,Germany,Silver,0.195,0,6185.4
CUST-10383,95,5,175.07,694,62,Google Ads,United Kingdom,Standard,0.189,0,1589.77
CUST-10384,60,4,135.4,119,49,Paid Social,Indonesia,Standard,0.087,1,312.49
CUST-10385,74,3,352.4,419,47,Email Referral,United Kingdom,Silver,0.078,1,651.73
CUST-10386,15,7,104.03,129,29,Email Referral,Germany,Standard,0.12,0,1291.63
CUST-10387,9,9,216.29,303,53,Email Referral,United Kingdom,Standard,0.063,0,3547.88
CUST-10388,63,14,82.73,172,36,Email Referral,United Kingdom,Standard,0.108,0,2208.26
CUST-10389,74,9,181.92,102,61,Google Ads,Germany,Standard,0.086,0,2847.85
CUST-10390,210,5,64.53,449,42,Paid Social,United Kingdom,Standard,0.048,1,139.33
CUST-10391,24,8,179.83,68,50,Paid Social,France,Silver,0.07,0,3915.74
CUST-10392,21,5,106.88,507,59,Organic Search,United States,Bronze,0.099,0,1196.36
CUST-10393,68,11,160.71,180,38,Paid Social,United Kingdom,Standard,0.116,0,3294.36
CUST-10394,19,15,138.41,49,19,Organic Search,France,Bronze,0.082,0,4452.23
CUST-10395,121,11,173.55,182,54,Email Referral,United States,Standard,0.03,1,847.32
CUST-10396,88,4,35.23,460,38,Paid Social,Germany,Silver,0.024,1,13.72
CUST-10397,26,6,113.86,110,43,Google Ads,Australia,Bronze,0.325,0,1482.03
CUST-10398,63,5,209.58,427,49,Paid Social,United Kingdom,Standard,0.216,0,1911.78
CUST-10399,64,16,224.99,113,44,Organic Search,United Kingdom,Standard,0.417,0,6584.31
CUST-10400,5,4,156.83,133,34,Paid Social,United Kingdom,Silver,0.236,0,1778.96
CUST-10401,105,6,213.75,499,21,Organic Search,Australia,Standard,0.251,1,652.94
CUST-10402,32,10,110.96,55,56,Organic Search,United Kingdom,Platinum,0.023,0,6356.53
CUST-10403,79,11,9.58,159,32,Google Ads,United Kingdom,Gold,0.184,0,419.65
CUST-10404,18,13,84.96,466,50,Paid Social,United States,Silver,0.277,0,3001.55
CUST-10405,102,7,129.64,280,31,Organic Search,Indonesia,Standard,0.248,0,1656.82
CUST-10406,23,19,139.51,264,43,Organic Search,Indonesia,Standard,0.059,0,4769.11
CUST-10407,1,3,151.87,348,64,Paid Social,Germany,Standard,0.062,0,876.64
CUST-10408,107,4,124.06,255,19,Email Referral,France,Standard,0.096,1,205.51
CUST-10409,5,14,125.15,356,37,Paid Social,United Kingdom,Platinum,0.259,0,10108.57
CUST-10410,18,15,185.58,216,43,Organic Search,France,Standard,0.184,0,5083.32
CUST-10411,135,15,74.8,358,19,Paid Social,United Kingdom,Standard,0.01,1,612.58
CUST-10412,136,10,138.44,180,65,Direct,France,Gold,0.307,1,1266.82
CUST-10413,39,15,156.97,557,19,Paid Social,United Kingdom,Standard,0.187,0,4265.72
CUST-10414,45,8,88.08,346,65,Organic Search,Indonesia,Bronze,0.05,0,1544.74
CUST-10415,27,11,105.66,94,34,Email Referral,United Kingdom,Platinum,0.344,0,6755.61
CUST-10416,16,19,267.57,187,35,Google Ads,Germany,Standard,0.174,0,9232.57
CUST-10417,18,12,134.9,118,68,Organic Search,Germany,Silver,0.172,0,4354.09
CUST-10418,51,7,407.96,260,65,Email Referral,United Kingdom,Standard,0.221,0,5136.52
CUST-10419,63,24,129.52,991,21,Google Ads,United Kingdom,Bronze,0.081,0,6717.98
CUST-10420,71,11,190.77,94,34,Organic Search,United Kingdom,Standard,0.462,0,3801.18
CUST-10421,71,6,49.77,634,50,Direct,Australia,Bronze,0.089,0,686.36
CUST-10422,5,4,35.08,33,40,Email Referral,Indonesia,Standard,0.095,0,233.81
CUST-10423,31,15,68.93,157,30,Paid Social,United Kingdom,Standard,0.082,0,1953.96
CUST-10424,3,10,203.43,136,24,Direct,United Kingdom,Bronze,0.166,0,4302.63
CUST-10425,36,6,106.89,107,58,Organic Search,Germany,Standard,0.511,0,1094.7
CUST-10426,27,6,48.33,192,63,Email Referral,Germany,Silver,0.088,0,813.33
CUST-10427,99,12,128.17,437,18,Google Ads,United Kingdom,Silver,0.015,1,1029.96
CUST-10428,20,20,193.12,97,57,Paid Social,Indonesia,Bronze,0.092,0,8314.48
CUST-10429,6,2,73.79,34,59,Organic Search,Indonesia,Standard,0.072,0,313.62
CUST-10430,7,14,199.42,202,48,Paid Social,United Kingdom,Gold,0.101,0,10593.94
CUST-10431,65,7,57.1,330,53,Organic Search,France,Bronze,0.031,1,278.3
CUST-10432,44,4,190.43,615,42,Email Referral,United Kingdom,Standard,0.161,1,290.99
CUST-10433,5,4,218.37,51,62,Email Referral,Germany,Silver,0.123,0,2399.03
CUST-10434,4,13,84.73,435,67,Paid Social,Indonesia,Bronze,0.271,0,2419.32
CUST-10435,55,3,234.77,188,58,Email Referral,France,Standard,0.206,0,1217.38
CUST-10436,4,14,259.12,67,57,Organic Search,Germany,Standard,0.062,0,6531.79
CUST-10437,78,8,152.91,685,47,Organic Search,Australia,Gold,0.124,0,4672.44
CUST-10438,56,3,88.37,120,55,Google Ads,France,Standard,0.259,0,544.31
CUST-10439,4,5,420.39,256,38,Organic Search,United Kingdom,Bronze,0.137,0,4532.87
CUST-10440,4,25,80.89,295,36,Organic Search,United Kingdom,Standard,0.17,0,3585.11
CUST-10441,195,12,277.72,311,33,Direct,United States,Bronze,0.065,1,1876.24
CUST-10442,22,19,330.68,247,50,Paid Social,United Kingdom,Standard,0.037,0,11311.24
CUST-10443,21,11,156.18,188,64,Email Referral,United Kingdom,Standard,0.132,0,2997.91
CUST-10444,76,10,64.49,129,23,Organic Search,Indonesia,Silver,0.008,0,1729.25
CUST-10445,133,6,149.08,404,59,Organic Search,United Kingdom,Silver,0.264,1,660.41
CUST-10446,193,8,357.79,681,54,Paid Social,France,Silver,0.234,1,1871.1
CUST-10447,63,3,88.01,198,25,Email Referral,United Kingdom,Standard,0.084,1,124.67
CUST-10448,22,6,119.58,967,18,Direct,United States,Standard,0.053,0,1275.1
CUST-10449,4,10,29.77,119,30,Email Referral,United States,Standard,0.023,0,533.99
CUST-10450,68,13,119.96,200,43,Organic Search,Australia,Bronze,0.227,0,3346.66
CUST-10451,37,6,177.56,253,33,Paid Social,United Kingdom,Silver,0.195,0,2901.63
CUST-10452,25,5,69.77,76,66,Organic Search,Germany,Bronze,0.123,0,742.39
CUST-10453,107,6,271.93,540,56,Organic Search,Germany,Silver,0.015,1,1134.16
CUST-10454,6,12,52.61,311,64,Paid Social,Indonesia,Standard,0.061,0,1118.0
CUST-10455,31,10,88.84,416,63,Paid Social,United Kingdom,Bronze,0.103,0,1974.87
CUST-10456,1,5,245.44,185,45,Organic Search,United Kingdom,Standard,0.105,0,2209.61
CUST-10457,29,8,114.7,431,66,Direct,United Kingdom,Standard,0.067,0,1591.31
CUST-10458,3,12,303.36,223,40,Email Referral,Germany,Standard,0.141,0,6509.77
CUST-10459,6,21,37.72,149,24,Organic Search,France,Bronze,0.001,0,1653.08
CUST-10460,6,20,102.06,504,41,Organic Search,France,Standard,0.299,0,3619.11
CUST-10461,48,9,151.34,167,63,Google Ads,United Kingdom,Standard,0.111,0,2386.05
CUST-10462,62,5,350.8,201,25,Google Ads,United States,Standard,0.143,0,3102.9
CUST-10463,40,26,135.96,88,62,Email Referral,France,Standard,0.301,0,6362.65
CUST-10464,148,5,170.25,693,18,Paid Social,Germany,Silver,0.151,1,611.52
CUST-10465,22,3,124.4,81,21,Google Ads,Germany,Bronze,0.084,0,738.48
CUST-10466,16,23,117.32,71,60,Direct,United States,Bronze,0.057,0,5788.23
CUST-10467,92,4,88.09,126,58,Organic Search,United Kingdom,Bronze,0.058,1,230.43
CUST-10468,12,7,158.82,135,36,Google Ads,Indonesia,Standard,0.311,0,1993.23
CUST-10469,149,4,107.44,221,39,Google Ads,United Kingdom,Silver,0.213,1,204.54
CUST-10470,1,8,175.56,259,53,Paid Social,Indonesia,Gold,0.142,0,5310.82
CUST-10471,158,12,134.72,239,18,Organic Search,France,Standard,0.293,0,2928.05
CUST-10472,2,20,101.09,246,36,Email Referral,France,Standard,0.257,0,3654.95
CUST-10473,100,8,273.89,154,68,Organic Search,United Kingdom,Standard,0.125,0,4056.31
CUST-10474,34,2,83.09,96,46,Organic Search,Indonesia,Bronze,0.048,0,321.29
CUST-10475,224,14,30.27,534,36,Direct,United Kingdom,Bronze,0.159,1,283.85
CUST-10476,4,23,90.44,102,60,Paid Social,France,Platinum,0.015,0,11980.27
CUST-10477,37,25,27.31,73,23,Paid Social,Indonesia,Bronze,0.356,0,1498.16
CUST-10478,157,11,110.54,757,42,Organic Search,United Kingdom,Standard,0.156,1,514.6
CUST-10479,34,3,262.6,84,56,Paid Social,Indonesia,Bronze,0.161,0,1668.0
CUST-10480,45,7,266.28,89,40,Email Referral,France,Platinum,0.207,0,10673.87
CUST-10481,54,10,95.75,148,18,Organic Search,France,Silver,0.117,0,2511.85
CUST-10482,28,7,167.68,61,32,Paid Social,Indonesia,Standard,0.164,0,2146.33
CUST-10483,45,5,187.95,90,42,Organic Search,Germany,Standard,0.149,0,1664.73
CUST-10484,40,5,50.31,392,21,Paid Social,Germany,Standard,0.06,0,580.04
CUST-10485,105,2,229.66,153,62,Google Ads,France,Gold,0.133,0,1712.55
CUST-10486,3,2,56.36,39,61,Organic Search,Germany,Bronze,0.066,0,277.11
CUST-10487,15,11,99.97,411,18,Organic Search,United Kingdom,Silver,0.329,0,2971.87
CUST-10488,136,7,65.52,256,57,Paid Social,United Kingdom,Standard,0.182,1,115.12
CUST-10489,100,8,150.73,145,38,Email Referral,United Kingdom,Gold,0.094,1,1072.22
CUST-10490,28,10,77.44,199,60,Paid Social,United Kingdom,Standard,0.014,0,1318.39
CUST-10491,44,11,88.23,66,27,Email Referral,France,Standard,0.159,0,1820.4
CUST-10492,15,23,206.23,130,19,Organic Search,United Kingdom,Standard,0.15,0,8602.85
CUST-10493,10,6,94.61,185,34,Paid Social,United Kingdom,Standard,0.116,0,1118.17
CUST-10494,29,3,125.49,610,30,Organic Search,Germany,Platinum,0.33,0,2057.45
CUST-10495,20,19,55.82,106,44,Organic Search,Indonesia,Standard,0.148,0,1840.58
CUST-10496,40,9,44.79,315,58,Paid Social,United Kingdom,Standard,0.221,0,755.84
CUST-10497,4,13,139.26,44,65,Paid Social,United States,Gold,0.134,0,6804.86
CUST-10498,165,14,92.3,282,45,Organic Search,Germany,Silver,0.203,1,906.95
CUST-10499,193,14,298.17,253,66,Organic Search,United Kingdom,Standard,0.106,1,1856.2
CUST-10500,54,3,369.87,191,27,Email Referral,United Kingdom,Standard,0.233,0,1969.91
CUST-10501,35,13,59.14,147,66,Paid Social,Germany,Silver,0.292,0,1985.02
CUST-10502,17,5,45.95,734,69,Organic Search,United Kingdom,Bronze,0.048,0,467.42
CUST-10503,76,15,301.62,540,27,Organic Search,Germany,Standard,0.128,0,8162.27
CUST-10504,52,13,161.29,224,63,Email Referral,Germany,Standard,0.079,0,3724.79
CUST-10505,8,17,137.35,57,64,Organic Search,France,Bronze,0.127,0,5046.93
CUST-10506,109,3,49.47,270,26,Paid Social,United Kingdom,Bronze,0.298,1,27.8
CUST-10507,78,11,354.79,375,51,Paid Social,Germany,Silver,0.133,0,10498.54
CUST-10508,135,3,75.55,156,63,Google Ads,United Kingdom,Silver,0.234,1,117.74
CUST-10509,59,4,191.63,176,56,Google Ads,France,Silver,0.117,1,540.63
CUST-10510,43,12,186.24,65,21,Email Referral,United Kingdom,Silver,0.049,0,6077.09
CUST-10511,25,12,43.1,90,62,Paid Social,France,Silver,0.159,0,1488.35
CUST-10512,122,12,84.37,154,21,Email Referral,Indonesia,Bronze,0.14,1,585.68
CUST-10513,91,16,52.11,688,21,Email Referral,Germany,Gold,0.236,0,3169.8
CUST-10514,3,3,31.51,51,58,Paid Social,United Kingdom,Bronze,0.342,0,292.93
CUST-10515,2,6,110.5,46,28,Google Ads,Indonesia,Bronze,0.053,0,1445.81
CUST-10516,22,20,56.58,680,18,Direct,United Kingdom,Silver,0.391,0,3086.04
CUST-10517,75,9,75.76,220,62,Paid Social,France,Standard,0.019,0,1275.13
CUST-10518,197,6,48.46,467,38,Google Ads,United Kingdom,Silver,0.066,1,204.95
CUST-10519,8,6,102.48,94,42,Paid Social,United Kingdom,Gold,0.239,0,2320.84
CUST-10520,41,8,296.76,193,26,Paid Social,France,Standard,0.089,0,4265.02
CUST-10521,22,15,149.04,38,42,Paid Social,United Kingdom,Bronze,0.198,0,4800.26
CUST-10522,158,14,90.81,267,35,Organic Search,Indonesia,Standard,0.147,1,547.3
CUST-10523,84,11,120.2,244,24,Direct,United Kingdom,Silver,0.188,0,3623.04
CUST-10524,82,5,142.98,227,63,Email Referral,United Kingdom,Bronze,0.184,1,331.21
CUST-10525,29,2,144.26,137,43,Paid Social,United Kingdom,Bronze,0.054,1,162.69
CUST-10526,25,8,104.84,319,66,Google Ads,United States,Standard,0.342,0,1508.51
CUST-10527,15,10,81.17,155,35,Email Referral,Indonesia,Silver,0.161,0,2120.33
CUST-10528,3,10,190.92,199,18,Organic Search,Germany,Standard,0.108,0,3478.47
CUST-10529,91,12,61.71,142,26,Organic Search,United Kingdom,Bronze,0.332,0,1532.71
CUST-10530,76,9,192.57,446,27,Google Ads,Germany,Bronze,0.072,0,3706.3
CUST-10531,368,12,96.0,464,65,Google Ads,United States,Bronze,0.189,1,617.8
CUST-10532,257,5,230.8,390,28,Direct,United Kingdom,Standard,0.425,1,593.8
CUST-10533,37,28,67.3,130,49,Organic Search,United Kingdom,Silver,0.168,0,5113.92
CUST-10534,66,10,66.43,481,38,Paid Social,Germany,Silver,0.207,0,1809.16
CUST-10535,131,11,128.12,561,53,Email Referral,Indonesia,Bronze,0.132,0,3111.71
CUST-10536,86,10,75.2,146,49,Email Referral,Germany,Standard,0.28,0,1340.39
CUST-10537,13,12,303.22,279,36,Email Referral,United Kingdom,Standard,0.07,0,6649.46
CUST-10538,27,22,82.64,61,25,Organic Search,United Kingdom,Gold,0.139,0,6897.52
CUST-10539,7,7,71.0,27,52,Organic Search,United Kingdom,Silver,0.064,0,1348.58
CUST-10540,139,18,157.81,480,39,Organic Search,Australia,Bronze,0.003,0,6045.82
CUST-10541,42,7,24.41,82,21,Paid Social,United States,Gold,0.189,0,694.69
CUST-10542,12,13,34.48,57,46,Paid Social,United States,Standard,0.051,0,833.71
CUST-10543,51,11,313.76,233,48,Google Ads,Germany,Bronze,0.145,0,7443.81
CUST-10544,44,8,174.44,364,25,Organic Search,France,Bronze,0.248,0,2989.07
CUST-10545,20,3,143.54,72,29,Paid Social,United Kingdom,Platinum,0.199,0,2581.04
CUST-10546,6,3,77.9,42,22,Direct,France,Standard,0.048,0,380.82
CUST-10547,51,2,114.62,80,47,Paid Social,United States,Standard,0.035,1,120.6
CUST-10548,34,6,84.26,53,52,Organic Search,United Kingdom,Standard,0.227,0,911.74
CUST-10549,67,5,94.29,104,54,Organic Search,United Kingdom,Standard,0.203,0,883.03
CUST-10550,34,5,201.61,563,21,Email Referral,United Kingdom,Bronze,0.034,0,2081.27
CUST-10551,87,11,151.8,120,60,Organic Search,United Kingdom,Standard,0.09,0,3039.27
CUST-10552,37,14,99.95,215,38,Direct,United States,Standard,0.041,0,2598.73
CUST-10553,38,26,40.64,509,33,Email Referral,United Kingdom,Platinum,0.223,0,5991.14
CUST-10554,95,3,380.89,287,35,Email Referral,France,Platinum,0.091,1,1598.03
CUST-10555,24,6,63.25,44,48,Paid Social,United States,Standard,0.273,0,711.36
CUST-10556,7,20,202.51,185,55,Direct,United States,Silver,0.125,0,10928.85
CUST-10557,2,19,82.7,437,49,Email Referral,Indonesia,Gold,0.144,0,5973.5
CUST-10558,64,9,136.95,149,65,Email Referral,Germany,Bronze,0.115,0,2699.53
CUST-10559,44,6,71.29,126,50,Google Ads,United Kingdom,Standard,0.323,0,781.19
CUST-10560,55,5,80.96,121,36,Google Ads,United Kingdom,Standard,0.174,0,816.78
CUST-10561,11,7,77.18,152,37,Organic Search,Germany,Standard,0.083,0,1010.09
CUST-10562,7,5,131.54,70,65,Organic Search,United Kingdom,Silver,0.087,0,1709.51
CUST-10563,1,33,77.97,247,27,Organic Search,Indonesia,Standard,0.347,0,4666.46
CUST-10564,20,4,128.35,221,43,Organic Search,Germany,Bronze,0.302,0,1107.31
CUST-10565,41,7,246.91,148,63,Google Ads,Indonesia,Bronze,0.151,0,3760.66
CUST-10566,23,8,59.52,268,35,Paid Social,France,Standard,0.12,0,915.49
CUST-10567,26,7,59.74,59,62,Paid Social,Indonesia,Standard,0.009,1,268.95
CUST-10568,106,17,276.5,370,62,Organic Search,Indonesia,Standard,0.164,0,8465.11
CUST-10569,20,7,176.77,201,32,Direct,United Kingdom,Silver,0.119,0,3382.87
CUST-10570,33,9,123.7,227,53,Google Ads,France,Silver,0.242,0,2951.9
CUST-10571,69,6,47.49,96,35,Email Referral,United Kingdom,Standard,0.209,0,489.71
CUST-10572,23,14,41.75,211,48,Google Ads,Australia,Standard,0.244,0,1023.97
CUST-10573,44,3,70.51,181,32,Google Ads,United States,Silver,0.143,1,194.49
CUST-10574,90,6,133.67,224,55,Email Referral,United Kingdom,Standard,0.226,0,1530.0
CUST-10575,135,13,211.17,219,46,Organic Search,Indonesia,Bronze,0.009,0,6089.12
CUST-10576,8,8,131.45,24,59,Email Referral,United Kingdom,Bronze,0.072,0,2314.52
CUST-10577,118,21,136.11,231,32,Email Referral,Germany,Bronze,0.128,0,6230.16
CUST-10578,31,23,225.9,138,18,Email Referral,France,Standard,0.077,0,9265.74
